,Limit,Sex,Education,Marriage,Age,Pay_sept,Pay_aug,Pay_july,Pay_june,Pay_may,Pay_april,Bill_sept,Bill_aug,Bill_july,Bill_june,Bill_may,Bill_april,Amt_sept,Amt_aug,Amt_july,Amt_june,Amt_may,Amt_april
10918,260000.0,2.0,2.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,107030.0,115455.0,115106.0,118811.0,121514.0,124815.0,13011.0,5000.0,5000.0,4000.0,4815.0,4500.0
13805,230000.0,2.0,1.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,70327.0,66310.0,54176.0,42944.0,40391.0,35820.0,2963.0,1941.0,1534.0,1532.0,1565.0,1330.0
41968,297985.8309791859,1.0,1.2014169020814112,1.0,55.381580272941655,0.8992915489592944,1.7985830979185888,1.7985830979185888,1.7985830979185888,1.7985830979185888,1.7985830979185888,158287.20240019113,160536.27009394096,157416.9649562756,166213.32405994268,169713.25887478725,173273.8049241049,6000.0,704.9591572849395,11472.489133448784,6336.8523093140575,6353.972745990977,6359.008168543012
36039,10000.0,1.6230740360748919,2.0,2.0,21.376925963925107,0.753851927850216,0.0,0.0,-1.0,-1.0,-2.0,8649.069147046172,9547.18301598549,9093.350238954028,685.0146570908728,0.0,0.0,1588.1676082740894,1290.5768509018724,697.4761378123707,0.0,1183.8406685422947,0.0
36395,180000.0,1.1440855245679558,2.7118289508640885,1.0,35.99140132802431,-1.0,-1.0,-1.0,-0.14408552456795565,-1.0,-1.0,1269.8512685255932,627.9154119515599,2765.3160589640815,2734.1387341311142,1161.8489455506738,1330.8752037184022,627.9154119515599,2765.3160589640815,976.9463160691271,1487.0964462148509,1330.8752037184022,1157.9804796811293
30150,90000.0,1.925342810770113,2.0,1.0,56.58151340463215,0.925342810770113,1.850685621540226,1.850685621540226,1.850685621540226,2.0,0.1493143784597739,26077.100055966082,25868.925348404417,27983.494666144987,28080.657687360603,27345.426098397318,27679.00049253707,574.657189229887,2888.0142161551694,1037.3285946149435,111.9857838448304,941.073638553205,2382.3824257021365
11262,120000.0,1.0,1.0,2.0,30.0,1.0,-2.0,-1.0,-1.0,-2.0,-2.0,0.0,0.0,1990.0,0.0,0.0,0.0,0.0,1990.0,0.0,0.0,0.0,0.0
10588,50000.0,2.0,2.0,2.0,24.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,1572.0,1572.0,6561.0,5091.0,353.0,26864.0,1572.0,6561.0,102.0,353.0,27000.0,1000.0
1911,170000.0,2.0,1.0,2.0,31.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1561.0,1239.0,7315.0,10730.0,1686.0,9445.0,1239.0,7352.0,10730.0,1686.0,9445.0,3444.0
13332,50000.0,2.0,2.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,47649.0,49100.0,50380.0,19144.0,17625.0,17246.0,2220.0,2500.0,644.0,628.0,642.0,1500.0
31485,236149.17242416058,2.0,2.0,1.3850827575839406,29.459668969664236,1.0,2.0,1.2298344848321188,1.2298344848321188,0.0,0.0,9506.24010332811,8953.807042049148,11511.618480021603,5810.09910227581,5889.45296680187,5475.075214479431,0.0,2869.3970237335507,777.8072488740663,858.4315940230447,1614.9172424160593,1787.1690779470682
32116,278545.050923182,2.0,2.0,1.1454949076817995,37.10856620013661,0.8545050923182005,-1.0,0.0,0.0,-0.1454949076817995,-0.1454949076817995,3712.812131698629,38319.68444110347,41916.60881380482,41671.907873335236,30388.2462463276,32277.02086424427,40629.41170563956,5723.942162115658,2470.4445844724187,3418.8381107273617,4687.365327303709,6747.830325981458
11759,100000.0,2.0,3.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,98918.0,96916.0,98492.0,89961.0,93971.0,85526.0,4523.0,4213.0,3100.0,10000.0,3220.0,3130.0
23424,300000.0,2.0,1.0,2.0,31.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,16612.0,19099.0,17865.0,9215.0,154926.0,126482.0,19099.0,17865.0,9243.0,154975.0,0.0,29390.0
39225,30000.0,2.0,2.0,1.0,30.42042921562268,3.0,2.0,2.0,7.0,7.0,7.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0
17166,20000.0,2.0,1.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,17921.0,18362.0,19669.0,16479.0,16694.0,17334.0,1333.0,1640.0,1506.0,721.0,1000.0,1000.0
40202,120000.0,1.054397221473979,2.0,1.945602778526021,26.815958322109687,0.0,0.0,0.0,0.0,0.0,0.0,114995.38118640771,113536.62777812601,116357.63364215467,92362.48235810662,88595.90764648071,80713.43265161486,6053.034212568689,9665.406299156879,3058.234830456039,3105.439722147398,3060.0507887781487,2920.2393748316454
3170,20000.0,2.0,1.0,2.0,23.0,1.0,2.0,2.0,2.0,0.0,0.0,10407.0,10096.0,11926.0,11440.0,12596.0,13533.0,0.0,2000.0,0.0,1500.0,1300.0,0.0
28767,160000.0,2.0,2.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,13512.0,13453.0,13420.0,13873.0,13833.0,13818.0,1206.0,1329.0,1098.0,374.0,400.0,364.0
26383,320000.0,2.0,1.0,2.0,30.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10283.0,2488.0,5187.0,11735.0,2280.0,9404.0,2488.0,5209.0,11735.0,2280.0,9404.0,3660.0
41508,80000.0,1.0,2.4134909000211193,1.5865090999788805,34.54839990023231,0.41349090002111955,-0.41349090002111955,0.0,0.0,0.0,-0.41349090002111955,7409.527485473956,72197.78059532258,67648.29870251167,54252.00293194678,28871.388517687257,39839.03273192786,72482.43131978315,3174.9828691084267,2277.7045624604007,1977.0262916981626,23081.94786517602,2516.60855647434
12610,10000.0,2.0,3.0,2.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,4945.0,6157.0,7172.0,8048.0,8318.0,8679.0,1300.0,1124.0,1000.0,400.0,500.0,200.0
16921,200000.0,1.0,2.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,169287.0,172655.0,178858.0,180101.0,173138.0,176920.0,6177.0,8982.0,6758.0,6257.0,6633.0,6115.0
5837,10000.0,1.0,2.0,2.0,26.0,2.0,2.0,7.0,7.0,7.0,7.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0
18779,140000.0,2.0,3.0,2.0,28.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,800.0,7937.0,9920.0,7078.0,3936.0,1555.0,7937.0,10132.0,7084.0,4.0,1555.0,0.0
18522,100000.0,2.0,1.0,2.0,26.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,396.0
5024,180000.0,2.0,1.0,1.0,40.0,-1.0,0.0,0.0,0.0,-1.0,0.0,4236.0,6614.0,6216.0,3622.0,4095.0,6596.0,3016.0,3000.0,1622.0,4095.0,3000.0,2827.0
15308,50000.0,2.0,3.0,1.0,43.0,1.0,2.0,2.0,2.0,2.0,0.0,15214.0,14673.0,17621.0,17839.0,17257.0,17826.0,0.0,3200.0,800.0,0.0,1000.0,3800.0
1602,100000.0,2.0,3.0,2.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,101503.0,29880.0,31119.0,58653.0,59477.0,60695.0,1538.0,1777.0,29103.0,2283.0,2334.0,2290.0
30274,291043.35052869085,2.0,1.0,2.0,27.399706215988896,0.2086701057381648,0.0,0.0,0.0,0.0,0.0,305636.9706007344,303901.94931182585,297355.6723473698,250910.23742880137,245451.8275027384,234002.25804932072,14634.827314958211,10656.502579303624,10000.0,14530.492262089128,8068.946373985742,21941.900740096524
19920,50000.0,2.0,4.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,44749.0,46229.0,46798.0,47647.0,40500.0,41921.0,2229.0,2298.0,2100.0,2500.0,1921.0,8432.0
46648,350000.0,1.0,1.0,2.0,31.737240481795556,-0.3163206423940732,-0.3163206423940732,-1.5790801605985183,-0.3163206423940732,-1.1581603211970366,-1.1581603211970366,1736.5232108548857,975.7500706085034,1102.198314273298,4888.676969682885,350.20530638203275,1056.4626576219612,975.7500706085034,1105.6727952368892,4384.7949760519805,0.0,881.3600044309449,755.5614188009956
4042,360000.0,2.0,2.0,1.0,42.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2333.0,6295.0,0.0,0.0,1070.0,0.0,6295.0,0.0,0.0,1070.0,0.0,0.0
19056,30000.0,2.0,2.0,1.0,38.0,0.0,0.0,2.0,2.0,0.0,0.0,26664.0,29803.0,30766.0,29918.0,29071.0,29527.0,3582.0,1734.0,0.0,1148.0,1034.0,2667.0
12199,50000.0,2.0,1.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,4821.0,15898.0,16862.0,16110.0,18458.0,19112.0,12000.0,1551.0,579.0,3000.0,954.0,570.0
44344,50000.0,2.0,2.0,1.0,36.2747269939303,1.9389495569043766,1.9389495569043766,3.938949556904377,2.9694747784521884,2.0,2.0,44938.23957431109,50065.06853920183,48977.12329686343,47988.69776552963,48847.75236674357,48061.693551807286,6186.263650303485,0.0,115.99584188168456,1996.6422256297408,155.11596455235014,3473.8702539074156
9165,260000.0,1.0,2.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,176688.0,179281.0,180957.0,165911.0,169863.0,71403.0,6929.0,5088.0,4138.0,4789.0,2450.0,1507.0
6351,260000.0,2.0,1.0,2.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,94114.0,96689.0,101023.0,93738.0,96218.0,102547.0,5000.0,6000.0,5000.0,4000.0,8000.0,5000.0
36910,50000.0,1.3436219961271378,2.0,2.0,38.12756007745725,1.0308659883814135,0.6872439922542757,0.6872439922542757,0.0,0.0,0.0,48637.94484738582,49946.66266724867,47688.445282562505,18731.295501158653,18788.425544474758,19454.711530618053,2209.372294863648,854.6041610424666,719.9218835275108,731.0803095933495,1000.0,794.5536847877942
4949,50000.0,1.0,2.0,2.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,50383.0,49073.0,31036.0,20061.0,19710.0,19687.0,2304.0,2224.0,19691.0,1000.0,725.0,1000.0
7974,70000.0,1.0,2.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,23018.0,24044.0,25059.0,25559.0,26094.0,26612.0,1400.0,1415.0,915.0,947.0,952.0,986.0
36981,140000.0,1.5959147950499064,2.0,1.0,29.253107664351216,0.7877443851497192,0.21225561485028077,-1.0,-0.5959147950499064,-1.0,-1.0,1756.226436697801,815.2051354602776,1215.6535735658204,815.2051354602776,855.613655955287,988.5576883838678,414.75669735473485,1215.6535735658204,414.75669735473485,855.613655955287,988.5576883838678,3385.1870389428727
33008,240000.0,2.0,1.083270881308074,1.0,39.83345823738385,-1.750187356075778,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22407,360000.0,2.0,2.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,20992.0,40125.0,44454.0,48382.0,51951.0,55957.0,20000.0,5000.0,5000.0,5000.0,5000.0,3000.0
21969,390000.0,2.0,1.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,125863.0,131249.0,119175.0,115922.0,101725.0,90334.0,10053.0,5028.0,5045.0,3012.0,3000.0,5572.0
7876,80000.0,2.0,2.0,2.0,24.0,2.0,2.0,2.0,2.0,2.0,2.0,23787.0,23124.0,26700.0,27064.0,27685.0,27091.0,0.0,4300.0,1100.0,1200.0,0.0,2500.0
2248,120000.0,2.0,1.0,2.0,30.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,711.0,878.0,1131.0,441.0,441.0,441.0,878.0,1131.0,441.0,441.0,441.0,455.0
11874,60000.0,1.0,3.0,2.0,31.0,2.0,2.0,2.0,0.0,0.0,0.0,30841.0,34336.0,33489.0,35615.0,38027.0,39239.0,4000.0,0.0,3000.0,3000.0,2000.0,3000.0
18480,330000.0,2.0,2.0,1.0,25.0,0.0,-1.0,0.0,0.0,0.0,0.0,118053.0,197622.0,25664.0,9461.0,6407.0,15791.0,198842.0,25000.0,9004.0,6000.0,15000.0,6000.0
8840,120000.0,1.0,1.0,2.0,31.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2340.0,4908.0,70.0,220.0,220.0,220.0,4908.0,70.0,220.0,220.0,220.0,360.0
21324,150000.0,1.0,1.0,2.0,50.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,829.0,18311.0,3023.0,2914.0,3529.0,2989.0,18400.0,3500.0,3025.0,3600.0,0.0,1600.0
35565,50000.0,1.1280983514835285,1.8719016485164715,1.1280983514835285,36.206623079230596,-0.12809835148352855,-0.12809835148352855,-0.12809835148352855,-0.12809835148352855,-0.12809835148352855,-1.8719016485164715,1506.5827884903824,4846.2597776407165,3359.308953382481,5181.88577364328,-53.793376920769404,823.6803307414011,1181.2976406834048,1046.2819782197657,1914.1264933550292,0.0,877.4737076621705,7512.393405934114
44749,200000.0,1.7033449959451459,1.7033449959451459,1.0,40.59331000810971,-0.406689991890292,-1.0,-1.0,-1.0,-1.0,-1.0,274.30454841860694,446.6611057744771,446.6611057744771,446.6611057744771,446.6611057744771,446.6611057744771,446.6611057744771,446.6611057744771,446.6611057744771,446.6611057744771,446.6611057744771,446.6611057744771
30292,30000.0,1.269209919114398,2.730790080885602,1.730790080885602,34.69264129416963,0.5384198382287961,0.5384198382287961,0.5384198382287961,0.5384198382287961,0.5384198382287961,0.5384198382287961,10628.388194678388,14470.80925606642,15068.68756079202,15476.026020945232,15884.558477650178,16117.114786888253,4025.536049851206,918.6031316732017,657.8774220944673,696.7221164324752,533.4767590464894,1053.8419838228797
11283,30000.0,2.0,2.0,2.0,25.0,1.0,2.0,2.0,2.0,2.0,2.0,26568.0,27456.0,27915.0,27185.0,28806.0,28208.0,1600.0,1200.0,0.0,2200.0,0.0,2500.0
15170,160000.0,2.0,2.0,2.0,23.0,0.0,0.0,0.0,0.0,-1.0,-1.0,17920.0,17195.0,17164.0,7175.0,1942.0,100025.0,2000.0,3181.0,3012.0,1942.0,100025.0,3000.0
24922,300000.0,1.0,1.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,23742.0,29184.0,27048.0,24113.0,21683.0,12680.0,10000.0,1976.0,1200.0,12689.0,0.0,11223.0
17613,220000.0,2.0,1.0,2.0,30.0,0.0,0.0,0.0,-1.0,0.0,0.0,213525.0,141764.0,53019.0,143408.0,136786.0,130596.0,6439.0,2261.0,143408.0,4754.0,4740.0,5190.0
9671,170000.0,1.0,1.0,2.0,48.0,2.0,2.0,7.0,7.0,7.0,7.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0
12275,50000.0,2.0,2.0,2.0,38.0,0.0,0.0,0.0,0.0,0.0,-1.0,41724.0,92054.0,50120.0,19587.0,10577.0,7533.0,5000.0,5120.0,10292.0,5577.0,7533.0,1000.0
12246,160000.0,2.0,1.0,1.0,34.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1072.0,3297.0,5923.0,158.0,11030.0,158.0,3297.0,5939.0,158.0,11030.0,158.0,158.0
16922,30000.0,1.0,2.0,1.0,49.0,-1.0,-1.0,2.0,-1.0,-1.0,-2.0,390.0,1358.0,578.0,340.0,-50.0,-440.0,1936.0,0.0,340.0,0.0,0.0,0.0
30045,140000.0,1.9261740440697537,1.0738259559302463,1.0,40.18791448476729,0.0,0.0,0.0,0.0,0.0,0.0,141543.85547329686,130455.02531322019,100308.8894180187,79616.15599277112,80244.37117605067,78861.35919377665,14378.438370250327,8653.23238120411,3912.3618236873076,4835.784142384386,4843.488905994271,6688.10543376436
2237,180000.0,2.0,1.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,104335.0,108156.0,108874.0,111568.0,113817.0,116422.0,5500.0,4000.0,4500.0,4200.0,4500.0,4500.0
21632,130000.0,2.0,3.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,113707.0,115323.0,120461.0,121177.0,4623.0,5402.0,5000.0,7000.0,5000.0,2000.0,2000.0,5000.0
12870,160000.0,1.0,1.0,2.0,27.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32639,50000.0,1.755388077305525,1.244611922694475,1.0,33.44611922694475,0.7553880773055249,1.5107761546110499,1.5107761546110499,0.0,0.0,0.0,50520.48513056679,50913.703825422606,50182.75102331965,50105.73397150761,29694.4030146085,30016.554016512582,2102.8890666902935,489.3100546258386,2107.7350287621425,1085.567896561026,1315.8534985931005,1170.157345431274
43417,50000.0,1.0,2.0,2.0,22.323089732712603,1.9777179494680963,1.9777179494680963,1.9777179494680963,0.022282050531903685,0.022282050531903685,0.0,13766.97353795744,17929.358000526605,17813.116422871008,17438.36690997473,18262.256243581116,14179.391334835129,4420.72677014895,1018.5640122965347,993.5382053457479,1009.3876155398959,999.4990257925555,1457.2154875425585
30399,83219.72793680396,1.0,2.8390136031598017,2.0,29.19506801579901,2.0,0.0,0.0,-0.3219727936803962,-0.3219727936803962,-0.1609863968401981,82524.34034717096,73657.89374782209,4979.816176352854,4842.217945434647,3983.068015799009,3175.2292434384826,1901.7311934638194,927.9490450947409,889.35441934939,129.2080948866095,203.82819808458993,187.0479260213939
14051,300000.0,2.0,1.0,2.0,26.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3853.0,1946.0,790.0,3569.0,657.0,0.0,1946.0,790.0,3569.0,657.0,0.0,3412.0
29259,70000.0,1.0,1.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,-1.0,12109.0,15328.0,16854.0,16741.0,15154.0,6060.0,5328.0,4000.0,3000.0,3007.0,6060.0,5133.0
17103,50000.0,2.0,2.0,1.0,24.0,0.0,0.0,2.0,0.0,0.0,0.0,23996.0,27087.0,26372.0,26992.0,27693.0,29237.0,3500.0,0.0,1400.0,1100.0,2100.0,0.0
25615,120000.0,2.0,2.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,103676.0,96833.0,78920.0,74310.0,75710.0,77503.0,3283.0,3000.0,5000.0,3000.0,3000.0,4000.0
7167,210000.0,1.0,1.0,1.0,37.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3094.0,565.0,1188.0,2667.0,546.0,578.0,565.0,1188.0,2667.0,546.0,578.0,2769.0
18482,110000.0,2.0,1.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,67729.0,64388.0,63447.0,65394.0,66810.0,68732.0,3000.0,3000.0,3000.0,2500.0,3000.0,4000.0
14682,50000.0,1.0,1.0,2.0,25.0,0.0,0.0,2.0,2.0,2.0,2.0,44663.0,48045.0,47306.0,49296.0,47220.0,49584.0,4100.0,400.0,3000.0,2.0,4005.0,6.0
21862,200000.0,2.0,1.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,201202.0,202252.0,195276.0,167209.0,144232.0,137271.0,15200.0,9600.0,9503.0,5148.0,4968.0,4930.0
43144,30000.0,2.0,2.0,1.8316834180440864,24.85148240151505,2.0,0.33663316391182696,0.0,1.663366836088173,1.663366836088173,2.0,16232.910677572307,17000.2576137872,18875.049850573017,18497.950502541324,20043.277311880858,19574.63374402824,1081.1884434573126,2162.2575885647443,227.2273856404832,1849.505025413226,0.0,1106.0394466322255
5769,360000.0,1.0,2.0,1.0,45.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37172,50000.0,2.0,2.1347930863825204,1.0,28.830654814032926,2.0,1.7304138272349594,1.7304138272349594,1.7304138272349594,1.7304138272349594,1.7304138272349594,46781.937726424745,47799.806348650316,48798.17718125386,49377.80152891436,48174.72639205133,50673.58497582496,2100.0,2113.479308638252,1741.3031328283735,270.4513796786581,3616.060071191199,243.16672783406662
11077,260000.0,2.0,2.0,1.0,40.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,209.0,217.0,613.0,2339.0,1474.0,1254.0,217.0,613.0,2339.0,0.0,1254.0,431.0
3791,120000.0,1.0,1.0,2.0,28.0,-1.0,0.0,0.0,0.0,0.0,0.0,8922.0,43070.0,47023.0,53576.0,57529.0,61392.0,35000.0,5000.0,8000.0,5000.0,5000.0,4000.0
37710,40000.0,2.0,2.7517630343335835,1.1241184828332083,25.751763034333585,1.7517630343335837,1.7517630343335837,1.7517630343335837,1.7517630343335837,1.7517630343335837,0.0,33107.124083852876,34367.162186172456,36108.36814927282,36341.57264394053,35320.34696688835,35914.44004384642,2109.590993349587,2571.6446077740547,2182.6516555826447,496.47393133283276,1934.4146899162283,1934.4146899162283
37185,60000.0,2.0,2.055419605041883,1.9445803949581169,25.108392100837662,2.0,1.8891607899162337,1.8891607899162337,1.8891607899162337,1.8891607899162337,1.8891607899162337,27838.98315568846,27006.474016125696,28652.928169924246,29827.423779966368,30170.164675613498,30913.877214470904,99.86612828547345,2457.714841353043,1954.001727815237,1010.474305352916,1485.0367066386916,60.96156554607137
21802,80000.0,2.0,3.0,1.0,24.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,754.0,-69.0,3330.0,2699.0,1853.0,184.0,0.0,3399.0,0.0,1853.0,184.0,1350.0
15282,240000.0,2.0,1.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,188956.0,189678.0,189471.0,191623.0,195624.0,199259.0,7200.0,7500.0,6300.0,6000.0,6100.0,6000.0
36699,100000.0,2.0,1.5915548275519802,1.4084451724480198,30.28176758572772,1.5915548275519802,2.0,1.1831096551039604,1.1831096551039604,1.1831096551039604,1.1831096551039604,76403.89570951615,76436.23659148031,76295.02277985905,77582.62579159942,76782.80464791971,80486.84759231104,2070.4418964319307,3340.844517244802,3163.378068979208,1225.3355173440593,5274.66448265594,3081.6890344896037
1885,10000.0,1.0,2.0,2.0,33.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39953,281328.6349758404,1.93356825120798,1.06643174879202,2.0,36.93356825120798,0.13286349758403992,0.13286349758403992,0.13286349758403992,0.13286349758403992,0.13286349758403992,0.13286349758403992,280645.45970863645,284648.0640069161,284332.1604778913,274748.0622763236,280283.41447874083,271182.1941593747,10670.946508482466,10329.60048496654,9918.587429585026,10265.808617586114,9990.956790241855,8520.65877024367
11286,200000.0,2.0,3.0,1.0,42.0,0.0,0.0,0.0,0.0,2.0,-1.0,1554.0,1645.0,1408.0,1800.0,819.0,886.0,1345.0,1108.0,669.0,0.0,886.0,2415.0
35382,50000.0,2.0,2.0,2.46460289897591,34.61507247439774,0.9292057979518196,0.0,1.0707942020481804,0.0,0.0,0.0,17845.89952512537,20447.828475754766,19186.67647516801,19332.476776397463,19404.776184536975,19800.979685971794,2913.1192578915047,598.8731367799477,685.3052521522286,841.5704114492148,717.0131941727104,839.2473969543353
17490,50000.0,2.0,2.0,3.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,49005.0,49407.0,45881.0,45784.0,50072.0,49112.0,6000.0,5000.0,5000.0,8000.0,4000.0,4000.0
21211,250000.0,1.0,2.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,142001.0,135291.0,138084.0,100574.0,40066.0,38765.0,5084.0,6399.0,5000.0,2000.0,1615.0,2000.0
14997,50000.0,1.0,2.0,2.0,24.0,0.0,0.0,-1.0,0.0,0.0,0.0,44687.0,39137.0,39877.0,28471.0,29309.0,28409.0,2138.0,44447.0,2202.0,2004.0,1202.0,1051.0
14440,50000.0,2.0,1.0,2.0,33.0,1.0,-2.0,-1.0,0.0,0.0,-1.0,0.0,0.0,12493.0,28365.0,6300.0,999.0,0.0,12493.0,16000.0,0.0,999.0,0.0
36233,50000.0,2.0,2.0,2.0,23.714798607733094,-0.1443958231992868,-0.1443958231992868,-2.0,-2.0,-2.0,-1.7147986077330954,3149.289915339862,0.0,0.0,0.0,0.0,21.10490302775093,0.0,0.0,0.0,0.0,21.10490302775093,111.22854298409271
7719,230000.0,2.0,1.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,-2.0,32915.0,21726.0,12299.0,5860.0,0.0,0.0,4794.0,3116.0,5029.0,0.0,0.0,0.0
35585,130000.0,1.823112890852265,2.823112890852265,1.176887109147735,54.16980625363624,0.0,0.0,0.0,0.0,0.0,0.0,126874.35565411925,85281.37358760298,79203.87719646998,44148.65773783233,38187.766698691645,29138.157219973895,3905.5422837151095,3784.374613948911,2770.40053232624,2164.2682668375983,1321.697793979083,1737.3226429156132
38373,80000.0,2.0,1.7002680751819998,1.6498659624090002,37.700268075182,-1.0,-1.0,-1.0,-0.6498659624090001,-1.0,-1.0,5398.938914665518,1429.7855398544002,5318.263245850167,5574.507746330379,3476.512615447782,2985.9876804772994,1566.33781451489,5318.263245850167,3365.5121031687604,3476.512615447782,2985.9876804772994,1995.2273118401076
32747,50000.0,2.0,1.9458837270834297,1.5270581364582851,55.32469763749942,2.527058136458285,1.0541162729165703,0.0,0.0,-2.0,-2.0,54706.55399746921,52569.40669714668,52562.16319089052,0.0,0.0,0.0,1418.8255906251445,1714.8244226042293,0.0,0.0,0.0,0.0
26783,80000.0,1.0,1.0,2.0,30.0,-1.0,0.0,0.0,0.0,0.0,0.0,40276.0,41897.0,45535.0,45954.0,47706.0,49235.0,5000.0,7000.0,4000.0,5000.0,5000.0,2029.0
29261,10000.0,1.0,2.0,2.0,23.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,4812.0,3072.0,2529.0,390.0,9478.0,8170.0,1196.0,2535.0,390.0,9478.0,0.0,953.0
24187,240000.0,1.0,2.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,210522.0,224877.0,208870.0,107964.0,227939.0,232618.0,20000.0,8403.0,4978.0,220000.0,8638.0,8584.0
1320,390000.0,2.0,1.0,2.0,31.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,6466.0,6266.0,12578.0,7650.0,48090.0,17013.0,6266.0,12581.0,7650.0,48090.0,28973.0,17271.0
18233,400000.0,1.0,3.0,1.0,57.0,-1.0,0.0,0.0,-1.0,0.0,0.0,17253.0,161057.0,192054.0,20660.0,18242.0,15609.0,160002.0,42263.0,20663.0,6020.0,3500.0,1003.0
18048,90000.0,1.0,3.0,1.0,44.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4104,210000.0,1.0,2.0,2.0,25.0,2.0,0.0,0.0,0.0,2.0,0.0,7474.0,8625.0,3511.0,4950.0,4727.0,5494.0,1500.0,1500.0,1500.0,0.0,1000.0,1000.0
22028,310000.0,2.0,1.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,176565.0,152037.0,166900.0,154297.0,146844.0,146883.0,25532.0,50120.0,30000.0,20000.0,5807.0,5800.0
